@relation 'sportsArticle_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1-weka.filters.unsupervised.attribute.Remove-R10-30'

@attribute 0.184totalWordsCount+0.178CD+0.178FW+0.178semanticobjscore+0.176baseform... numeric
@attribute '0.445Quotes+0.43 RP+0.276past+0.275VB+0.231CC...' numeric
@attribute '0.326colon+0.326CC+0.29 PDT-0.255RP-0.249POS...' numeric
@attribute 0.502txtcomplexity-0.363exclamationmarks-0.287ellipsis-0.275questionmarks+0.197past... numeric
@attribute 0.538ellipsis+0.534exclamationmarks+0.218VB+0.216past-0.193present3rd... numeric
@attribute '0.495semicolon+0.323VBZ-0.294NN+0.262WP+0.26 RB...' numeric
@attribute 0.683JJS+0.334colon-0.259RB-0.227RBR-0.209compsupadjadv... numeric
@attribute -0.656sentencelast-0.601sentence1st+0.171pronouns1st+0.141TOs+0.129colon... numeric
@attribute -0.538TOs-0.411WP+0.373ellipsis+0.245JJS-0.202sentencelast... numeric
@attribute Label {objective,subjective}

@data
-5.389605,-0.801279,0.166442,0.301937,0.210975,0.003418,0.208127,-0.310018,-0.331478,objective
15.58256,-2.363366,-0.096136,-3.408786,-2.041566,-1.162007,-2.189165,-2.747515,1.490705,objective
-2.416656,0.005822,0.266025,0.999612,0.882375,-0.132833,0.491905,-0.510435,-0.423894,objective
-2.052999,2.494745,-1.247255,0.078408,0.179236,0.015493,-0.176725,-0.457187,-0.041697,objective
-4.808569,-0.126781,0.122635,-0.065089,-0.000653,0.177431,0.391275,-0.235365,-0.280916,objective
0.202837,3.580318,-0.78383,0.290362,0.412582,0.185319,-0.076021,-0.203928,0.356433,objective
0.310594,-2.297356,-1.928379,-5.151491,6.232646,-0.859711,0.433632,-0.073046,-0.264885,objective
-5.842652,-0.34186,0.234929,-0.876717,-0.140152,0.753879,-0.106289,-0.016401,-1.348047,objective
-5.051621,-0.94618,-0.176833,-0.302796,-0.209265,-0.26569,0.198253,-0.31767,0.004854,objective
-4.283415,0.506849,0.23318,-0.12107,0.063737,-0.397889,0.099746,-0.290531,-0.086863,objective
-5.971011,-0.451855,0.476538,-0.211887,0.069806,-0.320305,-0.067826,-0.342499,-0.19516,objective
6.090682,1.611568,1.159951,2.606756,1.784547,0.644168,0.141576,0.15951,-1.697929,objective
-1.083001,-1.025452,0.7224,2.299902,0.76569,-0.124784,0.290326,-0.04116,-0.136221,objective
-2.074423,1.658255,-0.819518,-1.031593,-1.113778,0.138895,-0.786885,-0.33794,0.240352,objective
2.261066,0.082084,0.641038,0.944905,0.365598,-1.419366,0.240324,-0.50225,0.391412,objective
0.220437,2.974436,-0.014157,0.311562,0.534355,-0.606715,0.506734,0.237282,-0.402301,objective
-4.268736,0.039564,-0.184233,-0.045336,-0.147126,0.472911,-0.033971,-0.313199,-0.069895,objective
-5.648352,-0.590425,0.504803,-0.146585,-0.118954,0.617977,-0.298067,-0.143249,0.040314,objective
-5.193951,-0.675456,0.492335,0.476909,0.097802,0.550948,-0.073654,-0.317617,-0.078183,objective
-3.115393,-1.496586,0.511208,1.092061,0.518819,0.07801,0.003812,-0.262765,-0.124526,objective
-6.211872,-0.150873,0.095277,-1.217906,-0.511862,-0.12662,0.16173,-0.287355,-0.027121,objective
-5.422658,-0.729085,0.255345,0.742618,0.307066,0.739499,0.549129,0.107566,-0.574016,objective
0.617569,3.551757,-1.919424,-0.663535,-0.349409,-0.74048,-0.01888,-0.121349,0.549348,objective
14.343963,-0.977614,-5.28312,2.791161,0.406465,-2.866603,4.481201,1.875338,-2.499963,objective
-5.388474,-0.239551,0.304298,0.095391,0.188442,-0.039038,0.345167,-0.212398,-0.354914,objective
-0.818866,-0.140718,0.604906,1.157919,0.784878,-0.415822,0.335145,-0.221782,-0.430948,objective
-5.28153,-1.137031,0.902284,-0.370457,0.112072,2.921457,1.660086,0.296926,-1.578927,objective
-2.326599,-1.204449,0.138553,1.278285,-0.053802,-0.410909,0.70863,0.270161,-0.240833,objective
-3.457903,1.967194,-0.959563,-0.624782,-0.408657,-0.213884,0.552478,0.15947,-0.10455,objective
3.569052,4.553976,-1.891807,-1.237274,-1.204945,-0.131932,0.466531,-0.156985,0.485462,objective
-3.786109,0.292059,-0.726154,-0.454047,-0.330725,0.150304,-0.133566,-0.41135,0.288524,objective
13.21561,1.424136,2.560791,-2.518287,-0.732682,3.265031,2.157486,1.067107,0.023282,objective
-3.878065,0.546677,-0.252849,-0.240194,-0.411781,0.01488,-0.440233,-0.411126,0.508724,objective
-4.962901,-0.436586,0.439117,-0.395896,-0.073692,-0.423351,-0.128977,-0.493336,-0.021817,objective
5.146923,0.959747,0.311192,3.367679,1.28771,-0.871774,0.472419,-0.000773,-0.65281,objective
10.172846,-1.242443,3.282842,-2.360943,-2.542586,3.925537,4.481947,-0.040621,-1.422872,objective
-4.350998,-1.043982,-0.044024,0.050846,0.992278,-0.566645,0.121303,-0.325723,-0.11251,objective
-5.287993,0.126053,0.210682,-0.193995,-0.051237,-0.029612,0.264459,-0.213989,-0.125858,objective
5.95603,0.596552,-0.217437,3.819847,1.786751,-1.62904,0.388482,-0.340043,-0.751028,objective
-2.267796,1.160474,1.362273,0.15934,0.71898,-0.623006,-0.469619,-0.44527,-0.00248,objective
-4.265693,-0.964888,-0.097931,0.642931,-0.035577,0.06647,0.437092,-0.025672,-0.332639,objective
-2.238469,0.998672,0.278442,0.98746,0.866138,-0.559532,0.425831,-0.500377,-0.375929,objective
1.767113,4.652457,-1.25962,0.682797,0.533069,-0.871178,0.796123,-0.10931,-0.185559,objective
1.416069,-0.41055,0.226165,1.979067,0.223819,-0.591843,0.397121,-0.125601,0.306448,objective
-5.708534,-0.776476,0.299046,0.086052,0.085877,0.260912,-0.03974,-0.297107,-0.167804,objective
-4.546091,-1.027557,0.302171,0.476161,0.117614,0.068456,0.305576,-0.271307,-0.212269,objective
5.765991,4.929854,3.88577,0.053369,0.802568,-1.823855,-0.686537,0.07307,0.491765,objective
3.058566,-2.674625,-1.40765,1.19385,-1.014641,0.972265,0.231421,0.290766,0.886595,objective
-4.574631,0.891797,-0.238791,-1.058356,-0.552691,0.001071,0.340734,-0.179074,-0.033054,objective
-4.929194,-1.004286,0.623586,1.213723,0.382497,0.391716,0.385027,-0.041386,-0.443149,objective
-4.93436,-0.366128,0.000702,0.269268,0.293631,-0.057205,0.204489,-0.38865,-0.358111,objective
-4.151088,0.299198,0.245066,0.098903,0.126787,-0.522603,0.095247,-0.3493,-0.077043,objective
-4.497194,-0.086759,-0.138803,-0.539054,-0.426393,0.004213,-0.187429,-0.299695,0.041203,objective
-1.593319,2.174045,-1.52909,0.327869,-0.030869,-0.67256,0.174057,-0.566248,-0.024197,objective
-5.745486,-0.723871,0.298261,-0.040705,0.017632,-0.146699,-0.051284,-0.370538,-0.149926,objective
-4.744209,-0.282735,0.417703,0.56578,0.317116,-0.006362,0.145131,-0.359865,-0.189401,objective
-5.882477,-0.069199,0.12649,-0.945241,-0.258501,-0.046533,-0.131884,-0.405455,-0.06388,objective
-3.412449,0.031454,0.70206,-0.277379,0.023519,0.198642,-0.616586,-0.35696,0.163925,objective
-4.835088,0.288564,0.249041,-0.471385,-0.152985,0.156777,0.522275,-0.212701,-0.239491,objective
-4.834758,-0.75705,0.434714,0.779053,0.508374,0.144593,0.30544,-0.241502,-0.483498,objective
-2.76061,-1.455364,1.36207,0.201695,0.58181,-0.485406,-1.53555,1.914829,0.417348,objective
-0.746272,-0.609586,-0.01741,-0.171859,2.48389,-0.415291,0.57154,0.083918,-0.305226,objective
-5.165132,-0.258792,0.184292,-0.226534,-0.07791,-0.021894,-0.030932,-0.35941,-0.061528,objective
-5.433637,-0.804553,0.527669,0.011084,0.00682,0.065817,-0.128687,-0.316512,-0.103307,objective
-2.579858,1.14195,0.485757,-0.482639,-0.11402,-0.255741,0.206707,-0.28966,-0.031421,objective
-5.265193,-0.825579,0.273604,0.198171,0.077416,0.360585,0.125532,-0.264309,-0.12106,objective
1.351104,2.284583,0.539619,0.352966,1.149572,-0.2303,-0.16264,-0.41641,0.299847,objective
-3.946098,-0.207203,0.679724,0.467219,0.268887,-0.106775,0.327214,-0.268842,-0.145638,objective
-0.327039,0.202316,-0.82483,2.140848,0.773985,-0.675061,0.302805,-0.049914,-0.507938,objective
2.205516,0.163654,-0.096709,2.735452,1.566671,1.203895,-0.742031,-0.184599,-0.1622,objective
-1.963445,3.022299,-1.678388,-0.831206,-0.310546,-0.671747,0.744157,0.081931,-0.30423,objective
-1.270961,0.30973,-0.012315,1.973186,1.531148,-0.101176,0.68657,-0.547474,-0.829675,objective
-2.935964,-0.495569,0.445394,1.688136,0.811689,0.67275,0.182223,-0.059435,-0.215864,objective
-5.257696,-0.43439,0.026789,-0.298237,-0.264648,-0.497137,-0.536809,1.958964,0.112114,objective
-3.993346,-0.745601,0.461104,0.477621,0.038484,-0.10405,0.182434,-0.109931,-0.188413,objective
4.391138,-0.190733,0.433676,0.297452,1.295231,-3.298911,-0.100373,-0.492008,-2.255262,objective
-1.971503,0.337745,0.355367,0.020334,0.10764,0.643254,-0.122361,-0.322663,0.423766,objective
0.342967,2.820341,0.258897,-0.453237,0.171673,-0.007561,-0.734688,-0.249311,0.206507,objective
-4.961702,-0.020992,-0.534137,-0.847093,0.300361,0.261664,-0.031964,-0.1486,-0.042546,objective
3.371866,3.31439,-2.200956,-1.335561,-2.332108,0.136373,-0.787359,2.654041,1.939142,objective
-1.021664,2.693739,-1.305856,-0.943529,-0.66228,-0.383274,0.480358,0.199437,0.254141,objective
2.548767,4.64167,-1.704582,0.975406,0.52693,-0.18523,1.195381,0.26788,-0.126754,objective
6.029576,-0.534328,-0.024374,3.024334,0.831262,0.968818,-1.457957,-0.448331,1.087639,objective
-5.723712,-1.137093,0.298148,0.131032,0.027662,0.219352,0.15059,-0.240277,-0.353837,objective
3.978943,-0.476409,-1.248077,-0.96233,1.481137,-3.854767,-0.029898,0.464248,-5.127333,objective
8.199179,-1.58573,-0.795988,1.277353,-0.398864,-1.593433,-0.068332,-0.421796,0.558764,objective
1.466524,4.255334,-1.233859,0.962566,0.687781,0.105574,0.197328,-0.50307,0.348537,objective
4.394591,0.827361,0.847769,2.843557,1.395382,-0.173856,0.456873,-0.46878,0.334577,objective
-5.66381,-0.591493,0.380689,0.22773,0.203438,0.220689,0.30696,-0.186765,-0.387053,objective
-3.075668,0.155269,1.192328,0.003909,0.00319,-0.634944,-0.655919,-0.661874,0.233918,objective
-3.756846,-0.553971,0.293945,-0.056383,0.04339,-0.155282,-0.318125,-0.567826,-0.005487,objective
-3.34752,1.53416,-0.056004,-0.797982,-0.261041,-0.051395,0.453023,-0.288774,0.037309,objective
-5.518009,0.322457,-0.312648,-1.170482,-0.662329,-0.071492,-0.016395,-0.357236,0.104723,objective
0.249404,3.744353,-3.210765,-0.783533,-0.789554,0.778527,0.283311,0.138689,-0.894649,objective
-3.42243,1.340534,-0.425519,-0.286523,-0.142502,0.542662,-0.217915,-0.155327,0.051525,objective
9.611213,2.042701,-0.317749,2.360225,2.428059,0.356121,-0.243041,-0.52153,0.050912,objective
13.383445,0.346449,-0.47485,0.988607,4.372209,-0.452402,0.188892,-0.765138,-0.493585,objective
-4.917425,-1.498578,0.409438,1.606236,0.479996,0.694067,0.497686,0.133557,-0.051562,objective
-4.246047,0.86313,-0.170111,-0.709043,-0.44986,-0.016592,-0.011528,-0.19496,0.210899,objective
-5.861814,-1.155596,0.329816,-0.026133,-0.116578,0.386117,-0.166032,-0.256069,-0.064824,objective
0.498297,0.64281,-1.272882,-0.655357,-1.052311,0.509026,0.374486,-0.39969,0.214984,objective
-5.57577,-0.660229,0.71155,-0.333402,0.016557,0.150119,-0.077105,-0.266763,-0.176625,objective
-3.855693,0.040024,0.419037,0.404673,0.088572,-0.01596,-0.618654,-0.43532,0.208234,objective
12.236647,1.241479,3.192369,-0.45541,1.023156,-0.312812,-1.51522,-0.137961,-0.031278,objective
1.044221,3.740073,-2.944655,-0.093522,-0.459986,0.326138,0.275648,-0.074172,0.327667,objective
10.730618,2.764717,10.255005,-4.290403,0.011794,-0.295386,5.371886,1.603855,-1.750979,objective
-2.179857,0.6267,-0.115263,-0.116495,-0.200269,0.597959,-0.014132,0.114779,-1.084716,objective
-5.982102,-0.763634,0.0265,-0.434172,-0.115382,-0.071972,0.029286,-0.347044,-0.213633,objective
0.307052,2.945606,-1.787214,-1.229607,-1.104801,-0.151235,-0.217126,-0.108433,0.705318,objective
-4.354881,0.18879,0.145437,0.219911,0.00071,-0.455981,0.08258,-0.411528,0.127689,objective
1.987376,2.219085,-1.892595,0.065661,-0.561069,1.366586,0.631099,0.156458,0.259605,objective
-3.473044,-1.518078,0.36641,0.490097,-0.129267,0.254342,-0.235224,0.013337,0.067678,objective
1.263241,-0.546208,3.344508,-0.249409,0.22253,-1.104984,1.309284,-0.114508,-0.101505,objective
-0.364007,2.599523,0.525794,-0.161662,0.132048,0.508847,0.165082,0.073598,0.062048,objective
-5.186455,-0.245879,0.168868,0.124137,0.17574,0.248557,-0.071002,-0.305772,-0.299151,objective
-2.397604,-0.158612,-0.172394,1.830903,0.518123,0.061554,-0.788744,1.976971,0.403417,objective
-4.80696,0.902182,-0.270085,-0.986011,-0.51519,-0.049365,-0.005332,-0.394653,0.002824,objective
-0.352292,2.256113,3.351762,-1.0478,0.362187,0.061077,0.746526,0.364901,0.018646,objective
-1.096826,1.565804,-0.928399,-0.155358,-0.666427,0.717629,-0.34208,-0.17441,0.774847,objective
-2.870298,1.171875,0.230775,-0.513736,-0.452219,-1.255751,-0.538136,2.011376,0.396995,objective
-1.541315,1.754467,0.068111,-0.932566,-0.885572,0.176929,-1.014963,-0.295716,0.748663,objective
-5.898519,-0.081242,0.01084,-0.933856,-0.330694,-0.170263,-0.193155,-0.417017,0.008405,objective
-0.37931,-0.887668,0.725778,-0.931254,-0.867792,-1.214778,0.590918,-0.46069,0.385636,objective
-2.356442,-1.379752,-0.609922,0.651776,0.030703,-0.166482,0.173033,-0.391614,-0.003774,objective
-0.650879,1.743295,-1.15486,-0.052233,-0.711492,-0.506446,-0.272392,2.239404,0.54609,objective
-5.832544,-0.51221,0.135397,-0.50622,-0.401731,-0.690769,-0.595161,1.891435,0.273697,objective
-5.19519,-0.50203,0.159011,-0.451621,-0.439807,0.130449,-0.256548,-0.409861,0.010424,objective
-5.359642,-0.265993,0.40982,-0.188647,0.17726,-0.495226,-0.018278,-0.435121,-0.21029,objective
2.441856,3.660383,-2.518593,-0.756281,-1.417793,-0.222711,0.75005,0.710176,0.349502,objective
-0.828759,2.825267,-1.676881,-0.401056,-0.643389,0.085359,-0.362781,-0.066851,0.582198,objective
-5.768498,-0.317268,0.516403,-0.303265,0.098547,-0.262895,-0.089186,-0.34369,-0.207341,objective
-2.893638,-1.002418,0.945677,0.741265,-0.290401,0.05153,-0.874743,2.156116,0.600432,objective
4.680958,0.062356,-1.148888,1.217009,3.166671,-0.313241,0.528649,0.752532,-1.312631,objective
-2.470872,0.147284,0.809053,0.393616,0.674141,0.947214,0.548678,-0.036466,-1.819729,objective
5.3167,-0.955584,0.13653,2.261964,0.87869,-0.456017,-0.308036,-0.145181,0.205038,objective
1.208093,1.651445,0.236684,0.017719,-0.224926,0.728492,-0.361821,-0.215986,-0.613741,objective
-3.609598,0.153543,-0.190884,-0.859791,-0.689098,-0.11551,0.386086,-0.266929,0.064767,objective
5.853789,6.725615,-1.792564,0.54957,1.3239,2.094569,0.429928,0.524493,-0.139944,objective
12.477332,2.780935,3.284865,1.642412,1.295931,-1.202396,-1.699289,-0.115321,1.317233,subjective
2.220216,-0.801125,1.861791,-0.802093,-0.542105,-0.459669,0.182953,-0.101527,0.206867,subjective
5.722015,-1.288762,-3.046952,2.475529,0.579524,0.74939,-0.259764,-0.408706,0.347717,subjective
-0.38475,-0.526902,0.265871,0.982414,0.625907,0.246648,-0.038406,-0.329895,0.414808,subjective
3.840176,-2.477276,-1.5267,0.207937,-0.890354,-0.260489,0.879401,-0.73507,0.083199,subjective
3.18924,-2.277184,0.174446,0.231622,-0.501105,0.884238,-0.890868,2.319391,0.905101,subjective
0.640599,-1.614956,0.051918,-1.376361,0.223774,-0.267377,0.432619,-0.407362,0.109186,subjective
-1.370551,-2.326119,0.137989,-0.87806,0.921548,0.533929,0.738994,0.467351,-0.301696,subjective
1.562829,-1.865245,-1.155486,-2.764723,4.09088,-1.381747,1.299186,0.493968,-2.745188,subjective
4.899576,-3.422798,-2.173152,-0.187878,-2.31766,-0.302001,-0.572918,1.971575,1.503301,subjective
8.379719,-1.202034,2.263857,-1.246662,-1.533702,-2.724588,-0.344772,-0.690609,1.276349,subjective
31.523414,-0.226239,7.867002,-3.217801,-2.081094,-4.702087,-1.300329,0.228321,0.4219,subjective
1.879799,1.593543,0.170788,0.573815,0.460621,-1.721479,-1.14646,-1.492775,0.715324,subjective
2.657647,-2.323778,0.778948,0.242679,-0.726501,-0.060866,-0.012685,-0.375327,0.88148,subjective
5.815163,-1.879176,1.933345,-0.751385,-2.15445,-0.286632,-0.220402,-0.005848,1.306701,subjective
6.444674,-1.415248,3.335308,-0.480804,-0.942627,0.301198,-2.461032,-0.601594,1.933601,subjective
6.773347,-1.110097,-0.826449,1.558155,0.176873,0.336217,1.122042,-0.119139,-0.148687,subjective
7.725277,-1.929591,0.398622,3.733682,0.030708,-0.048447,-0.109521,-0.096827,0.027885,subjective
4.107022,-3.878061,-1.106801,0.079053,-0.970634,0.740526,-0.842909,0.621017,0.720679,subjective
4.345475,-1.616568,0.243252,0.803881,-0.495115,1.247745,-0.096862,-0.547662,0.84098,subjective
13.6829,0.672711,-0.912697,0.373696,4.089221,-2.851488,-0.221927,-0.599804,-2.869038,subjective
2.651508,-0.682517,-2.031525,1.706032,0.381759,-0.499545,-1.500175,1.687323,1.367078,subjective
-5.13327,-1.579414,-0.011226,0.388123,0.033313,0.557814,0.187174,-0.169086,0.011003,subjective
4.154189,-1.147706,-3.137761,2.489823,1.290053,-0.617073,-0.521103,-0.641618,1.461806,subjective
7.932032,0.002008,2.419695,-3.10098,5.503016,-0.245065,-0.665086,0.04948,-0.324534,subjective
-1.212202,-1.544847,-0.94865,1.851912,0.144925,-0.098626,1.563409,0.608928,-0.940997,subjective
2.009857,-0.604864,0.607519,1.201928,0.375264,0.167259,-0.057321,0.072832,-0.843692,subjective
2.108303,-1.455277,-0.466357,0.161586,-0.412916,-1.335604,-0.332094,-0.184265,-0.025788,subjective
-0.398654,-1.469383,-0.232813,-1.252244,1.387809,0.128617,0.189023,-0.042741,-0.134901,subjective
0.269212,3.464152,-0.670545,-0.866607,0.688036,-0.865175,0.511847,0.102561,0.192381,subjective
15.122167,1.549632,5.721452,-1.43933,-0.440276,-2.174031,-3.107248,-0.907608,1.914385,subjective
-2.603426,-5.143383,-3.524912,-14.867533,23.871886,2.777976,-0.090669,0.302002,12.051072,subjective
11.200962,-0.513799,3.400749,-0.120609,0.202516,0.784899,-1.83846,-0.534814,1.812797,subjective
-0.208575,-1.543262,1.776914,-0.749316,-0.565701,0.174913,-0.659355,-0.420087,0.384568,subjective
-1.766224,-1.319907,-0.007901,0.347088,-0.396518,1.012859,0.133615,-0.002617,0.319162,subjective
13.400478,-1.365053,2.976537,0.221452,-0.624516,-1.290511,-0.592223,-0.903399,1.400099,subjective
5.239383,-2.324842,1.233734,-2.192816,-1.158474,-3.739539,0.014581,-0.542067,-1.426823,subjective
10.516876,-1.767714,2.680067,-0.416411,-1.76345,-0.516072,-0.47415,-0.65773,1.142072,subjective
8.455225,-1.596773,-2.345068,1.064251,-2.12406,1.186075,0.711693,-0.029377,0.473262,subjective
4.088404,-1.007847,0.523878,1.146344,0.646329,-0.257873,-1.052139,-0.748431,1.143018,subjective
11.676636,-1.168594,1.914355,-2.782499,-2.324938,-0.291101,-1.096933,-0.481523,-0.211705,subjective
-0.667934,-1.733458,-0.041806,-1.006758,-0.491635,-0.953869,-0.122358,-0.632809,-0.05527,subjective
7.837763,-1.551499,-4.254589,1.988743,-0.653103,-0.485221,0.046703,-0.465569,-0.505844,subjective
9.765408,-1.845812,1.642123,-2.212339,-0.310468,-3.499389,-0.923657,-1.366942,1.543787,subjective
4.693479,-1.099682,-1.691235,1.049263,-0.136551,-0.879594,0.214845,-0.920947,0.450596,subjective
4.006793,-1.467528,-1.734731,-0.063037,-1.11748,-1.45627,0.435235,-0.514039,-0.157324,subjective
2.661251,-1.531518,1.767276,-1.275581,0.60745,-1.167246,-0.781409,-0.749545,0.315477,subjective
-4.268052,-1.222235,0.120457,-0.636238,-0.114227,-0.496249,0.170704,-0.495908,-0.30031,subjective
2.732335,0.651648,-1.302606,-0.39865,-1.27921,0.438558,0.571805,-0.232235,0.418891,subjective
2.712852,0.438487,-0.579805,-0.37209,-0.188414,0.354372,-0.538517,0.197935,-2.296722,subjective
3.230136,0.393848,-1.884824,0.837147,-0.184875,0.419062,0.520131,-0.256659,0.327262,subjective
4.29571,-2.914785,-1.434569,-0.86634,-1.478486,-1.70118,-0.326201,0.194816,-1.119158,subjective
3.96838,-2.089535,-1.08379,0.737113,-1.029613,0.348733,0.845519,0.478681,-1.083575,subjective
3.811073,-3.035912,-2.166497,0.568355,-0.961476,-0.368778,-0.293537,-0.691853,1.478374,subjective
3.788399,0.811624,-0.315758,0.874649,-0.137185,-0.104352,-0.165442,0.026125,0.343995,subjective
6.527823,0.739268,-0.508947,2.436708,1.638679,0.911829,-0.151261,-0.670864,-0.593677,subjective
-0.2569,-1.753682,0.041723,-0.668343,-0.857035,0.368895,0.941171,0.093603,-0.221605,subjective
10.068389,-1.382069,1.954233,-1.65926,-0.465232,-3.613575,0.701912,-0.621942,-0.665548,subjective
3.922794,0.25145,3.276379,-0.765079,-0.494396,2.235777,-1.271993,-0.203638,1.177676,subjective
3.804318,-3.10729,-3.247032,-1.092051,-0.628695,-2.077703,0.456924,1.532062,0.293539,subjective
8.06381,-0.473258,1.514101,-1.341782,-0.936755,1.047152,-2.002517,-0.224185,1.557963,subjective
0.296918,-0.375313,0.451841,0.733273,-0.455173,-0.874185,0.051836,1.848285,0.631201,subjective
3.283371,-1.033767,0.79708,1.661002,-0.443765,0.365572,-1.158823,-0.562276,0.630198,subjective
0.080258,0.083558,0.379407,1.638463,0.890392,0.285421,-0.87071,-0.605076,0.277473,subjective
4.533808,-3.098059,-1.510124,-0.600404,-1.581045,-0.49991,-0.343473,-0.445667,0.701366,subjective
2.532102,1.582996,-0.901306,1.362706,0.788671,-0.153264,-0.258599,-0.939211,0.146688,subjective
7.216552,0.031182,3.291112,0.348754,-0.665708,1.709306,-2.531283,-1.198705,1.338141,subjective
-1.716843,-1.284018,1.116389,0.015541,0.845394,1.525273,-0.005669,-0.15243,-0.155122,subjective
5.286214,-1.318056,-0.504226,-0.17008,-0.730016,-0.873481,-1.259037,-0.461671,-1.145909,subjective
4.02702,-0.38412,-0.435181,1.171625,0.415109,-0.880567,-0.120696,-0.852999,0.120135,subjective
0.866219,-0.991005,0.789472,0.260316,-0.075357,-0.294989,-0.556631,-0.990735,0.285279,subjective
21.609269,-6.483419,-3.986913,-4.178556,-1.249912,-3.753689,0.192735,4.75632,-5.189254,subjective
1.800321,-1.456765,-1.562637,0.764063,-0.552554,-1.128335,0.347627,-0.515001,0.365896,subjective
24.858621,-2.188826,-4.447539,-3.296362,2.63741,-0.950222,1.664703,-0.120131,-1.768478,subjective
10.101854,-0.189635,3.696214,-0.668697,-0.060913,1.347131,-1.262406,-0.769029,0.86534,subjective
-0.728337,-0.480595,0.354524,-0.230975,2.617053,-1.549408,-0.39106,-0.076297,-2.298872,subjective
24.489703,5.443506,15.56128,-0.701829,1.639116,-1.892059,0.152409,1.308835,-2.274634,subjective
10.104488,-3.347144,-1.636398,-0.42587,-1.058707,2.667412,0.840567,-0.163905,-0.03366,subjective
3.54466,-1.259342,-0.166859,1.233137,0.030913,0.295305,-0.725467,-0.259693,0.687194,subjective
3.417713,-2.996594,-0.602564,-0.281787,-1.015061,0.051892,-0.949125,0.216302,-0.911547,subjective
6.186838,-0.302462,1.068992,0.972308,-0.648824,2.320131,-0.832725,-0.262204,1.892579,subjective
-4.533526,-0.234616,0.296177,-0.208399,-0.509755,0.438973,0.35282,0.061153,0.181587,subjective
1.379249,-0.62566,-1.002917,0.326571,-0.634448,-0.625776,-0.674018,-0.970918,0.672595,subjective
3.274434,-1.239715,-1.010844,-1.154242,-1.39648,-0.672748,-0.258635,-0.95972,-0.070047,subjective
3.253717,-0.588108,1.086558,1.187414,0.510088,-0.553624,-0.626343,-0.93224,0.121309,subjective
2.067962,-1.033522,0.884196,0.600375,-0.352812,2.102238,-1.137444,-0.386065,1.124673,subjective
2.670129,0.288466,-0.194302,0.002535,0.441105,-0.375146,-0.469295,-0.43618,-0.581406,subjective
-5.991099,-1.026413,0.316695,0.111822,0.053852,0.101042,0.095292,-0.294071,-0.245447,subjective
2.862557,-1.681088,-0.282281,-1.438137,-0.120651,-2.301965,-0.959146,-0.769716,-1.825481,subjective
5.144381,-3.303292,-2.791345,0.480902,-1.922138,0.041601,-0.11161,2.39325,1.096879,subjective
3.008595,-3.292114,-1.82383,-0.576633,-1.024394,-0.861406,-0.35845,-0.013059,-1.276918,subjective
-5.188963,-0.840441,0.375777,0.059077,0.055194,0.366497,-0.067984,-0.261957,-0.221327,subjective
10.701057,-3.357077,-4.244831,-1.547546,1.106751,-2.250563,1.607447,0.141266,-0.064188,subjective
-1.265394,1.751221,0.783711,-0.497896,-0.691705,1.907355,-0.048596,0.352344,-0.678418,subjective
4.670157,-1.516743,0.339929,0.001914,-0.015832,0.651913,-1.224729,-0.460996,-0.781094,subjective
5.937906,-2.858457,1.006514,0.828539,0.876215,1.263834,-1.460151,0.173132,1.448962,subjective
-1.022622,1.292964,0.012497,-0.831728,-0.156722,-0.678268,-0.673809,-0.795778,0.522683,subjective
1.587685,-0.019237,1.126959,-1.403534,1.227858,-1.336012,-0.691919,-0.028085,-2.350124,subjective
5.063157,-1.567437,0.328191,-0.531178,-0.793935,-0.202767,-1.177071,-0.949891,0.173192,subjective
-3.846704,-1.309529,-0.187026,0.233537,0.006388,-0.393311,-0.154838,-0.434575,0.270244,subjective
5.44491,-2.967706,-1.935238,-0.410545,-1.79351,-0.154802,0.392164,0.6615,-1.214958,subjective
8.666475,-0.044782,0.483059,3.340622,2.656179,0.217548,0.1836,0.057708,-0.07736,subjective
1.305979,-1.752437,1.194531,-0.342441,-0.648678,0.480943,-0.267364,-0.151521,0.103627,subjective
6.991425,0.074309,0.423096,4.25257,1.540227,-0.605944,-0.871489,2.407931,0.783301,subjective
9.075011,-2.037217,2.250807,-1.81334,1.082756,-1.483934,-2.431546,0.362936,-2.746956,subjective
-1.88052,-0.470801,0.268471,1.392159,0.791922,0.619439,0.167573,-0.318207,0.125533,subjective
5.114524,-0.249533,-1.220276,0.998388,0.188902,-0.188162,0.855443,-0.352841,-0.394845,subjective
4.701796,-0.790953,-0.368311,0.401403,0.053616,-1.676932,-0.031847,-0.893469,0.361539,subjective
2.498746,-2.259266,-0.01782,0.640241,-0.265216,-0.295871,-1.263207,1.779439,0.716856,subjective
-5.955487,0.248146,-0.628098,-0.881124,-0.425945,0.040953,-0.031601,-0.257411,-0.077581,subjective
3.926642,-3.757978,-2.44607,-0.382567,-1.490694,0.952029,-0.728984,-0.358056,1.523084,subjective
5.117599,-1.479679,0.320833,1.507264,-0.322301,0.714036,-0.867967,-0.37598,0.374019,subjective
8.905369,4.016335,0.114627,-1.301282,-0.898709,1.479785,-1.500698,-1.026297,0.707399,subjective
6.407574,-0.345974,-0.701902,0.820497,-0.552133,0.037628,-1.773857,-0.610984,0.354519,subjective
